frame,id,real_world_x,real_world_y,width,real_width
63,2,-8.882450972933206,2.527798191729756,272.4352569580078,5.110163402320498
64,2,-8.61667419359019,2.5106020127679702,268.47637939453125,5.033473444156747
65,2,-8.411804013923945,2.5545701660156244,265.03692626953125,4.983870006143415
66,2,-8.174367476728534,2.5441018228566095,261.8089599609375,4.917275611720779
67,2,-7.899248505653312,2.5081852076194884,260.6802062988281,4.880611676057183
68,2,-7.6381065447827705,2.5028533130203394,260.3189392089844,4.882005655606451
69,2,-7.380340384694316,2.5082429727547106,256.2623748779297,4.822483197080253
70,2,-7.1476232280280145,2.4866125072469623,254.80938720703125,4.791578944511623
71,2,-6.92437774882049,2.5253714981286874,254.34063720703125,4.7948068670476705
72,2,-6.654518802368862,2.543215225789552,252.2413330078125,4.771237285416304
73,2,-6.392438525607756,2.521611144311414,249.52381896972656,4.714232293356758
74,2,-6.1108070803567776,2.4817821780120357,248.5741424560547,4.681272262348615
75,2,-5.846140942803167,2.438573361632706,246.29718017578125,4.621413601545256
76,2,-5.585244585163947,2.4300108629854145,241.51194763183594,4.512941539034998
77,2,-5.323740686040165,2.4338769860891114,239.80892944335938,4.486392201067869
78,2,-5.068751029404205,2.4074670247194465,241.2655792236328,4.504787979815058
79,2,-4.792658319917514,2.365866390738097,237.8909454345703,4.426236437465363
80,2,-4.540764738599817,2.396619356168259,232.6867218017578,4.335569096927338
81,2,-4.320130563530685,2.459486031864863,232.8430938720703,4.354414280092799
82,2,-4.017407133999118,2.4076499307968353,234.97256469726562,4.362616349272502
83,2,-3.738546958648743,2.395614536946906,231.85015869140625,4.304610613183788
84,2,-3.5031988922323474,2.4417731153384286,228.73681640625,4.259846821315069
85,2,-3.2453495450058027,2.4663321843859283,231.66078186035156,4.307313534666245
86,2,-2.9440502131717716,2.439072470210708,230.80499267578125,4.27544540545923
87,2,-2.63880673095591,2.4317265905225347,228.53846740722656,4.23725955641666
88,2,-2.3873484506360243,2.480076269849819,221.74415588378906,4.125125451406507
89,2,-2.0884982539555184,2.4615218525958333,221.2793426513672,4.1087976747866835
90,2,-1.8052116652284425,2.4616196792609246,221.1708526611328,4.114843770693985
91,2,-1.5018416268923114,2.464444156317408,219.20635986328125,4.068241884134686
92,2,-1.2098317529995366,2.432545420060509,218.53646850585938,4.040671870551465
93,2,-0.9284939085480106,2.4279504024097758,218.33917236328125,4.0420677189499505
94,2,-0.6043433085793781,2.465415589154587,218.3232421875,4.051546886324276
95,2,-0.3073218293132254,2.4872775653111363,218.36196899414062,4.04453142745175
96,2,0.00392515691563071,2.539212155673545,216.43313598632812,4.014925721326669
97,2,0.2757261071591086,2.4887726575133597,213.7598876953125,3.957762841135074
98,2,0.6029474066607203,2.5091491294984936,212.8077392578125,3.9447373423234544
99,2,0.885120611177935,2.5697081719506305,210.5126953125,3.9155442351699583
100,2,1.1677720117061845,2.5585216433398865,209.69924926757812,3.8941705145199443
101,2,1.4515707721273696,2.520296466263417,209.45901489257812,3.897499529164021
102,2,1.801517611886892,2.630612583468468,209.40957641601562,3.9287570226051924
103,2,2.112474017621938,2.637151313605235,205.45257568359375,3.854794019746792
104,2,2.414314464329483,2.64690084257542,204.015380859375,3.8378009231005974
105,2,2.708113905119533,2.7484390620473262,201.53915405273438,3.827643082771353
106,2,3.051785217708744,2.8782795886439594,198.66238403320312,3.7948846364348783
107,2,3.3142969806295564,2.8988022139298084,197.66033935546875,3.7749177059472094
108,2,3.6291310531408825,2.9088918053640165,195.35110473632812,3.7384536650845224
109,2,3.8916170605722242,2.9286844246531407,194.55587768554688,3.738426841882822
110,2,4.1752478217962565,2.9934557927524064,192.32290649414062,3.7120507581964866
111,2,4.494798720441392,3.0712231167589494,191.55679321289062,3.7128622755620198
112,2,4.8013257030314485,3.211380784036153,187.33712768554688,3.6701456555801655
113,2,5.0505689034921675,3.2340475039901277,189.85336303710938,3.7251518836362165
114,2,5.366807576462247,3.297896884563987,186.84017944335938,3.677375915141955
115,2,6.175366918330383,4.496688007000514,183.76144409179688,3.6316229821304393
116,2,6.343930754268218,4.254257007542933,182.69512939453125,3.62792657556666
117,2,6.3517845196357285,3.7792703547886157,180.3563232421875,3.622572769815357
118,2,6.558395609599538,3.657556993214177,181.55987548828125,3.673823314299519
119,2,6.853193913630648,3.6832167783367185,180.06637573242188,3.6641799786430784
120,2,7.1033036232392766,3.7162993330218628,173.55917358398438,3.5524868794759232
121,2,7.451283445031102,3.907940122254149,171.1842041015625,3.545568762231503
122,2,7.666717154223377,3.895099220511808,172.41146850585938,3.5779586652026523
123,2,7.9490756553079205,3.9630253781389064,168.9232177734375,3.519916114813461
124,2,8.210127282182643,4.07365138000395,167.6927490234375,3.514655847567248
125,2,8.518804689469418,4.190807120940893,163.29006958007812,3.4415361049706243
126,2,8.850423121803049,4.31217972961389,161.73614501953125,3.427731159561595
127,2,9.092835762006063,4.326768929158591,163.26040649414062,3.4588707741620985
128,2,9.41754947255625,4.47335250422436,161.8897705078125,3.4644749169349436
129,2,9.699943500454726,4.556134818494107,163.45166015625,3.525140018275761
130,2,9.924533507311324,4.553992702610552,162.08908081054688,3.4970115573123617
131,2,10.256301901869158,4.701232280379287,159.62548828125,3.457971249921595
132,2,10.474751609698789,4.73028116937537,158.75674438476562,3.4375747095413365
133,2,10.788417860055944,4.898027800895755,158.48748779296875,3.4462571692144213
134,2,11.104023428565831,4.98554906394527,154.43984985351562,3.3754160743655697
135,2,11.443838402068605,5.1115842526628406,154.988525390625,3.4075644865343575
136,2,11.640529150430194,5.136694473528236,157.2359619140625,3.45922407963449
137,2,11.96866035984675,5.235399789964063,154.14047241210938,3.4263619409894295
138,2,12.298916089065893,5.297959269364312,153.00668334960938,3.4270704355967037
139,2,12.57592713105713,5.35946328568797,152.62655639648438,3.4440802241199537
140,2,12.833903666455798,5.420957107313939,156.51681518554688,3.533970715182317
141,2,13.088081001791092,5.4835844934800555,154.03692626953125,3.494877306387508
142,2,13.340998504123567,5.546560471186553,157.09799194335938,3.5631697176966344
143,2,13.62068947117067,5.6014167780306545,160.22360229492188,3.6482929465830423
144,2,13.915766171486926,5.657536994793751,155.50918579101562,3.5611865472781608
145,2,14.216331067356716,5.711472612020967,155.68533325195312,3.563085830043174
146,2,14.523190911716823,5.767184732538355,157.74810791015625,3.624758898800554
147,2,14.87742112073054,5.903871528002738,158.52008056640625,3.6654367029941484
148,2,15.180551027184883,5.996117325565497,154.87481689453125,3.581281624123656
149,2,15.423198188705035,5.9953874944635706,155.48208618164062,3.6107357721076268
150,2,15.65517463607583,6.041344443940765,157.704345703125,3.6615232049103614
151,2,16.02267818504919,6.171151757929336,156.56689453125,3.6503194820638223
152,2,16.154857720693965,6.1208300041672645,154.15567016601562,3.569158222317894
153,2,16.380588150010293,6.146015152835088,153.25213623046875,3.5555496308671994
154,2,16.699537054689266,6.18562562303001,156.91049194335938,3.656774512812057
155,2,16.945712253926057,6.259973644743311,154.3355712890625,3.5986993750812486
156,2,17.108244821487705,6.166288694014465,153.35018920898438,3.5649700888219953
157,2,17.323660612499367,6.183312622470486,154.98074340820312,3.6177379260661455
158,2,17.67731252310663,6.313094891632967,155.59927368164062,3.655210706954344
159,2,18.093345742827704,6.490838776914303,155.83172607421875,3.687420190486826
160,2,18.321511154438003,6.532056760800573,153.94747924804688,3.6462490071679157
161,2,18.47841503643222,6.522620232637179,155.22372436523438,3.6715459995162263
162,2,18.850629052489218,6.637483691611427,157.6878662109375,3.743356078350007
163,2,19.035999705110914,6.662698453523051,158.62188720703125,3.7660906878906943
164,2,19.302731946924613,6.721396188612084,158.96548461914062,3.7925292678782756
165,2,19.60246474217096,6.792277536301813,155.13803100585938,3.6994344924171063
166,2,19.78894098125214,6.794238992452511,155.65951538085938,3.7050831791533185
167,2,19.985352384768017,6.75342513513421,157.84121704101562,3.74390490111593
168,2,20.416540791024843,6.970068123752555,158.6597900390625,3.7804295640528207
169,2,20.68296834786109,7.0193346459742045,158.97161865234375,3.7858870753759533
170,2,20.989217785007032,7.0865747125517355,159.08404541015625,3.779093216137159
171,2,21.399023628670477,7.257478036207839,161.09170532226562,3.8432256659594026
172,2,21.629588820902057,7.296854666842748,159.87313842773438,3.813996720652242
173,2,21.903480070080352,7.371526150655229,161.37396240234375,3.8698018553635682
174,2,22.0202870314389,7.268947897979757,159.95745849609375,3.8327788960972615
175,2,22.34077048498525,7.385475993576741,163.36917114257812,3.9083817662636298
176,2,22.450014702606115,7.310163010511583,164.63150024414062,3.9281556116493404
177,2,22.706914345464334,7.332689721292832,169.02713012695312,4.019848519271143
178,2,22.90616670905676,7.307771363017021,170.67535400390625,4.07302237549109
179,2,23.023681504616366,7.277835900230469,167.35610961914062,3.994190914127907
180,2,23.14024589699324,7.241029292386949,168.00595092773438,4.003152522964397
181,2,23.260507845575994,7.2039956655465645,170.19671630859375,4.0465058178349285
182,2,23.60160528847257,7.348972164802733,167.0767822265625,3.991952742617311
183,2,23.77183730746577,7.38317669151199,169.81768798828125,4.059899642109058
184,2,23.941256630642762,7.3640071865779095,170.824951171875,4.104377979365878
185,2,24.130437790959743,7.312439537570259,173.15725708007812,4.15619458769794
186,2,24.40220997357107,7.355007829214777,172.05715942382812,4.149505019567686
187,2,24.57704493816501,7.3445548876072815,169.61965942382812,4.06186797357518
188,2,24.68971498409549,7.323517101699882,168.6734619140625,4.02423349300739
189,2,24.78192068633746,7.3004689729650165,168.30670166015625,4.00562492597502
190,2,25.050508280354602,7.346618710278004,168.1669921875,4.01691184745037
191,2,25.23075337725037,7.341854452382577,170.08740234375,4.062130176613402
192,2,25.344445522618777,7.322479583152695,170.80426025390625,4.0742607986172334
193,2,25.59899016628438,7.380133695395737,173.042724609375,4.147333923874741
194,2,25.606019528303307,7.296057299940617,173.8729248046875,4.141372319144586
195,2,25.710458780811976,7.232685161907444,178.11163330078125,4.223311055818891
196,2,25.961944832861494,7.272986734144088,181.64959716796875,4.322122802212991
197,2,26.102820170182195,7.270715359002909,179.06597900390625,4.261127273903429
198,2,26.23428826367606,7.248389149408611,179.97637939453125,4.276352194257687
199,2,26.328819899021415,7.2224035955297206,180.29132080078125,4.276360986829359
200,2,26.38599283443914,7.205177286837313,174.4581298828125,4.105041249257485
201,2,26.482561994817864,7.175960426401091,174.18255615234375,4.080098925352258
202,2,26.678218393857833,7.242819089315381,176.07220458984375,4.142344889987889
203,2,26.831179710831027,7.246336810424159,174.7994384765625,4.112901088005708
204,2,27.08070060457161,7.320308856463462,174.30047607421875,4.096886787683821
205,2,27.077885433329214,7.243124233102357,174.11077880859375,4.08635211358707
206,2,27.240428969619067,7.2927136698868065,176.0262451171875,4.126629260879991
207,2,27.35011824489389,7.295361152460433,176.74365234375,4.137284049249487
208,2,27.435167361980948,7.2780089287228735,180.9620361328125,4.228895257188426
209,2,27.518998503576437,7.256485368833763,182.54168701171875,4.258729342085168
210,2,27.722306690893685,7.330309745550514,181.15374755859375,4.249725184840425
211,2,27.81835348245089,7.349439869649464,182.5616455078125,4.2895046547621
212,2,27.881322126767717,7.349920846210723,185.04693603515625,4.34840293604283
213,2,27.925822826066362,7.341051274421287,184.00067138671875,4.3214449998543865
214,2,27.96227197616698,7.328283179979275,185.54095458984375,4.354215320515082
215,2,27.970347193230957,7.322695835359122,186.09722900390625,4.365927289205432
216,2,28.02402688554896,7.304955023837483,186.2816162109375,4.36502362532933
217,2,28.042270183539145,7.298933004279506,186.32427978515625,4.364235680486274
218,2,28.074034336597535,7.289383128012099,184.33905029296875,4.314790502082109
219,2,28.28742884156427,7.359528018303205,183.55755615234375,4.319334145085079
220,2,28.36741006679841,7.386992600809508,183.2523193359375,4.321016937728675
221,2,28.38970939320607,7.394902371829315,179.1632080078125,4.227309425410061
222,2,28.36671185688223,7.405601700274345,175.60894775390625,4.146667110868765
223,2,28.354229471325258,7.409246595189647,174.298828125,4.116879420987225
224,2,28.40360055244147,7.395367405845111,173.8359375,4.101876158072954
225,2,28.417834157766922,7.38892938322088,173.69403076171875,4.096787818899071
226,2,28.472961949492326,7.368927337959925,177.6558837890625,4.184704753131742
227,2,28.648756803863783,7.453025894076329,179.14617919921875,4.2178391182344255
228,2,28.741791263075456,7.477719832058871,177.74066162109375,4.181838506745474
229,2,28.772621361669874,7.4853872521858404,177.2083740234375,4.167974078051972
230,2,28.779280830579726,7.486535731616381,177.01519775390625,4.162713188195408
231,2,28.805102238565333,7.478526998993831,178.9259033203125,4.205160830723437
232,2,28.787438861545308,7.484077897225069,177.67181396484375,4.1771832239950175
233,2,28.808102179572202,7.479221580067922,175.2037353515625,4.117627931637139
234,2,28.81319931677705,7.476642852131858,174.28070068359375,4.095314555483676
235,2,28.84323119817138,7.468422814050934,175.94000244140625,4.1320060267749765
236,2,28.850261613165063,7.463322431699495,176.575927734375,4.145790993322563
237,2,28.69696493546578,7.3715238348123675,176.8216552734375,4.151354680258554
238,2,28.79309692061256,7.4269363417543595,176.9183349609375,4.153379257887801
239,2,28.985868422930952,7.539699420678245,176.956787109375,4.181978631673409
240,2,29.057069157831275,7.581977279351554,176.9739990234375,4.192884215622123
241,2,28.92502866457487,7.505524354724389,176.98040771484375,4.168967414631655
242,2,28.874489810773586,7.476283615485129,176.98681640625,4.160036859433095
243,2,28.852977781526494,7.464444709637611,176.989013671875,4.156551006250123
244,2,28.842716008858464,7.459558027842431,176.9864501953125,4.1551447331385285
245,2,28.837824394703883,7.45724923318926,176.98699951171875,4.154598770782335
246,2,28.836739523426274,7.4570844124528115,176.98736572265625,4.1545523921256295
247,2,28.83817357392995,7.4580506157105235,176.9879150390625,4.154732848687181
248,2,28.83900153849138,7.458453085708705,176.99212646484375,4.154915291757417
249,2,28.8398581696363,7.459576142261944,176.98883056640625,4.1550851382980065
250,2,28.83979824018939,7.460350844098044,176.98406982421875,4.155189668516474
251,2,28.838208977162108,7.4599806259226735,176.9827880859375,4.155148977526016
252,2,28.836243176967507,7.458687330626954,176.98773193359375,4.15505924145947
253,2,28.682548818914537,7.368795899179907,176.993408203125,4.1553404021143
254,2,28.619691048693458,7.332178487034486,176.99853515625,4.1550511317979995
255,2,28.597239179708424,7.319382609276028,176.997802734375,4.154977938376404
256,2,28.590003835396246,7.315286581838604,176.99725341796875,4.154991406105399
257,2,28.741154013053904,7.403391104584237,176.9967041015625,4.154772360033797
258,2,28.80265795181376,7.439006943528444,176.9970703125,4.155063821355455
259,2,28.82806580919113,7.453701053263986,176.99652099609375,4.155349982307163
260,2,28.679411783984254,7.367583405062077,176.9981689453125,4.155356528828465
261,2,28.782642956696264,7.427590742581562,176.99432373046875,4.155540101047876
262,2,28.821767195011343,7.450441154941651,176.99359130859375,4.155695659842683
263,2,28.83477788406678,7.457861225063208,176.996337890625,4.155625562502757
264,2,28.840022453635722,7.461035709533711,176.994873046875,4.155638134662284
265,2,28.843170755831103,7.463069835524965,176.99176025390625,4.155757121544559
266,2,28.844819082115016,7.463949625948523,176.99249267578125,4.155882034612655
267,2,28.836103719284242,7.458887775506411,177.000732421875,4.1552324967274314
268,2,28.685117796606384,7.371550918560748,176.99395751953125,4.155712915419401
269,2,28.78583289827631,7.4298199729547285,176.9912109375,4.155894041658026
270,2,28.66716050299004,7.36146161367745,176.9893798828125,4.156046417950499
271,2,28.650043655103268,7.327607721413829,178.9698486328125,4.200320663790122
272,2,28.65337143796585,7.320706185379786,179.71087646484375,4.217804556560649
273,2,28.642760077120368,7.311997032593934,179.983154296875,4.2231544882718755
274,2,28.610618090554347,7.315253518551061,178.107421875,4.180675539488092
275,2,28.753818550496913,7.406645200201531,177.39166259765625,4.192177015111973
276,2,28.80546617363257,7.439854096239288,177.1226806640625,4.19626624097725
277,2,28.85659965665631,7.446948672869054,179.0006103515625,4.242738746507232
278,2,28.873769350560437,7.448574256742371,179.70574951171875,4.259919724977139
279,2,28.874205837659673,7.445259112597769,179.9761962890625,4.265690188633525
280,2,28.872381965709824,7.443037421495472,180.0706787109375,4.267435678649132
281,2,28.8725532763522,7.442592802547672,180.0992431640625,4.267899286661131
282,2,28.871243500225585,7.4417447326374,180.10345458984375,4.267733267370387
283,2,28.716730468761686,7.352085418469365,180.09979248046875,4.267745955754134
284,2,28.633737049289806,7.32697974710062,178.10650634765625,4.1945128303635375
285,2,28.598975010563652,7.315838543908335,177.35064697265625,4.166962750780976
286,2,28.612764380703613,7.30416337996617,179.05517578125,4.201079862170862
287,2,28.774731695913015,7.39011542721178,179.70556640625,4.242137060237156
288,2,28.835442355150892,7.4227239562649165,179.94708251953125,4.257773750582967
289,2,28.701330508424178,7.344157660691733,180.02838134765625,4.235036447389857
290,2,28.650304291662163,7.314108583830731,180.05877685546875,4.226437080671185
291,2,28.632006738919326,7.303325542183855,180.0648193359375,4.223179402886555
292,2,28.628426086942735,7.300755352485103,180.06536865234375,4.222177396275348
293,2,28.62495796972008,7.298629039166355,180.06390380859375,4.2216010439407405
294,2,28.747957750384384,7.394419554104988,178.0762939453125,4.1769139116959435
295,2,28.79943258552085,7.433247030577497,177.32208251953125,4.1603870215338645
296,2,28.815135735147322,7.446046597303954,177.04559326171875,4.154092967331096
297,2,28.822555950911347,7.451440980437137,176.9505615234375,4.152114967628406
298,2,28.824858731524365,7.452723610556797,176.9256591796875,4.151569007342901
299,2,28.820915931744043,7.450970535559562,176.921630859375,4.151236757843298
300,2,28.81938314670809,7.450505283253338,176.92401123046875,4.15133426265798
301,2,28.819660179209915,7.450710454463473,176.9300537109375,4.151621779676378
302,2,28.819604192650168,7.451020920745175,176.93499755859375,4.151913327279083
303,2,28.82071781330676,7.451176310823816,176.94415283203125,4.152235777940731
304,2,28.82315923088688,7.45262323883657,176.949462890625,4.15269777369854
305,2,28.824163059567656,7.452956603763375,176.9571533203125,4.153002351153786
306,2,28.823978343340777,7.4529239010943735,176.96136474609375,4.153173674776234
307,2,28.8228805197943,7.45252264763648,176.96539306640625,4.153273266941806
308,2,28.82222435077268,7.452404753928829,176.9674072265625,4.153366973267728
309,2,28.822267023106217,7.45248236430846,176.97088623046875,4.153515083809431
310,2,28.82325572809955,7.452846526457841,176.97418212890625,4.153693334921776
311,2,28.824317900368214,7.453350194127637,176.97711181640625,4.1538694619368615
312,2,28.82656679448489,7.454676314143911,176.97637939453125,4.154116539215779
313,2,28.826039643830708,7.454400382057507,176.9776611328125,4.154135734555516
314,2,28.82992169519097,7.456395204751595,176.9794921875,4.154532763253622
315,2,28.83351987593319,7.458031209504403,176.9842529296875,4.154926234891003
316,2,28.827558131596653,7.454558096005453,176.990478515625,4.154503308564523
317,2,28.671256296694963,7.364247193503926,176.98809814453125,4.154573605647478
318,2,28.616154826477768,7.331784641124569,176.98883056640625,4.154874145840848
319,2,28.595218134518195,7.319786162165213,176.9849853515625,4.154854092467189
320,2,28.589659649761785,7.3168748214787644,176.98114013671875,4.154996444274919
321,2,28.58887843036082,7.316743093357242,176.97601318359375,4.155066652496096
322,2,28.58800834505323,7.316167020990558,176.97894287109375,4.155046673873497
323,2,28.594297836718816,7.319870280128945,176.9747314453125,4.155518514880006
324,2,28.601772777869503,7.324590683252871,176.9677734375,4.156122583605944
325,2,28.599302440179134,7.322694999637357,176.9754638671875,4.155884280370174
326,2,28.60129602549526,7.323475289959458,176.9776611328125,4.155977660247207
327,2,28.592977945062557,7.318177322814981,176.98919677734375,4.155247394042514
328,2,28.596512117114514,7.320076539779891,176.9886474609375,4.1554988624409885
329,2,28.600389337902975,7.321568768021786,176.99267578125,4.155754876371597
330,2,28.59746692767387,7.319445304476373,176.99945068359375,4.155477961726218
331,2,28.749132669912886,7.407217251609352,177.00457763671875,4.155101432838196
332,2,28.805426159901565,7.439769295145859,177.01025390625,4.154934969378835
333,2,28.8312436989703,7.454538249152394,177.01080322265625,4.155263454653485
334,2,28.834044350976484,7.456022380410424,177.016845703125,4.15487818201331
335,2,28.838497305699647,7.457244784507304,177.02691650390625,4.155032099030091
336,2,28.530734425036627,7.2773835731303445,177.0322265625,4.1278287879761235
337,2,28.41989796035431,7.213468005022828,177.02398681640625,4.1180229742799
338,2,28.354619607279652,7.19817512125275,179.00921630859375,4.163040076091687
339,2,28.33026540051895,7.192213533066706,179.759033203125,4.180018836613587
340,2,28.316456616752543,7.187537759624784,180.03533935546875,4.185891761975531
341,2,28.337354367635402,7.178349464794726,182.10003662109375,4.231547800600746
342,2,28.496889349737362,7.26480947576086,182.853515625,4.248482788680819
