frame,id,real_world_x,real_world_y,width,real_width,speed_kmh,distance_m
273,2,28.642760077120368,7.311997032593934,179.983154296875,4.223154488271876,1.4825938577193003,60.4034204169171
274,2,28.610618090554347,7.315253518551061,178.107421875,4.180675539488092,3.4891054415119096,60.43572694878295
275,2,28.753818550496916,7.406645200201531,177.39166259765625,4.192177015111973,3.4891054415119096,60.60560576206661
276,2,28.80546617363257,7.439854096239288,177.1226806640625,4.19626624097725,6.6315058331248355,60.6670085938548
277,2,28.85659965665631,7.446948672869054,179.0006103515625,4.242738746507232,5.575317446880986,60.71863190354814
278,2,28.87376935056044,7.448574256742371,179.70574951171875,4.259919724977139,1.8626193368373223,60.73587837888923
279,2,28.874205837659677,7.445259112597769,179.9761962890625,4.265690188633525,0.3611256076222169,60.739222134515366
280,2,28.872381965709824,7.443037421495472,180.0706787109375,4.267435678649132,0.3104398004767476,60.74209657711237
281,2,28.8725532763522,7.442592802547672,180.0992431640625,4.267899286661131,0.05145985751345745,60.742573057274534
282,2,28.871243500225585,7.4417447326374,180.10345458984375,4.267733267370387,0.16851932106925083,60.744133421358505
283,2,28.71673046876169,7.352085418469365,180.09979248046875,4.267745955754134,0.16851932106925083,60.92277571620843
284,2,28.63373704928981,7.32697974710062,178.10650634765625,4.1945128303635375,9.364417382635049,61.00948328456616
285,2,28.59897501056365,7.315838543908335,177.35064697265625,4.166962750780976,3.9424079303568313,61.045987061699094
286,2,28.612764380703613,7.30416337996617,179.05517578125,4.201079862170862,1.951354633599632,61.06405516015835
287,2,28.77473169591301,7.39011542721178,179.70556640625,4.242137060237156,1.951354633599632,61.24741591283419
288,2,28.83544235515089,7.422723956264915,179.94708251953125,4.257773750582967,7.4426813743712605,61.31632962926356
289,2,28.701330508424174,7.344157660691733,180.02838134765625,4.235036447389857,7.4426813743712605,61.471760161117956
290,2,28.650304291662163,7.314108583830731,180.05877685546875,4.226437080671185,6.3954074832111045,61.530976897073614
291,2,28.632006738919326,7.303325542183855,180.0648193359375,4.223179402886555,2.2937593762454958,61.552215409816625
292,2,28.62842608694273,7.300755352485103,180.06536865234375,4.222177396275348,0.4760208723462807,61.5566230104865
293,2,28.62495796972008,7.298629039166355,180.06390380859375,4.2216010439407405,0.4393495937636872,61.560691062280604
294,2,28.747957750384384,7.394419554104988,178.0762939453125,4.176913911695944,0.4393495937636872,61.71659093013069
295,2,28.79943258552085,7.433247030577497,177.32208251953125,4.1603870215338645,6.9634724934615795,61.78106752729237
296,2,28.81513573514732,7.446046597303954,177.04559326171875,4.154092967331096,2.1879473057058707,61.8013262986415
297,2,28.822555950911347,7.451440980437137,176.9505615234375,4.152114967628406,0.9907725481090927,61.8105001185314
298,2,28.824858731524365,7.452723610556797,176.9256591796875,4.151569007342901,0.2846765806054839,61.813136012796264
299,2,28.820915931744043,7.450970535559562,176.921630859375,4.151236757843298,0.46601645905875194,61.817450980009774
300,2,28.81938314670809,7.450505283253338,176.92401123046875,4.15133426265798,0.17299866232967503,61.819052819475786
301,2,28.819660179209915,7.450710454463473,176.9300537109375,4.151621779676378,0.037231381928293936,61.81939755449364
302,2,28.819604192650168,7.451020920745175,176.93499755859375,4.151913327279083,0.03407118554174827,61.819713028433846
303,2,28.82071781330676,7.451176310823816,176.94415283203125,4.152235777940731,0.12143624135078727,61.82083743807598
304,2,28.82315923088688,7.45262323883657,176.949462890625,4.15269777369854,0.30650164961353943,61.823675416313144
305,2,28.824163059567656,7.452956603763375,176.9571533203125,4.153002351153786,0.11423542413729473,61.82473315172182
306,2,28.823978343340777,7.452923901094373,176.96136474609375,4.153173674776234,0.020259587851553726,61.82492074049823
307,2,28.8228805197943,7.45252264763648,176.96539306640625,4.153273266941806,0.12623628759386765,61.82608959501299
308,2,28.82222435077268,7.452404753928829,176.9674072265625,4.153366973267728,0.07200099360346421,61.826756270879685
309,2,28.822267023106217,7.45248236430846,176.97088623046875,4.153515083809431,0.009565349153209833,61.8268448389274
310,2,28.82325572809955,7.452846526457841,176.97418212890625,4.153693334921776,0.11379283224031696,61.82789847626296
311,2,28.82431790036821,7.453350194127637,176.97711181640625,4.1538694619368615,0.1269581710885425,61.82907401488415
312,2,28.82656679448489,7.454676314143911,176.97637939453125,4.154116539215779,0.2819631404064,61.83168478470273
313,2,28.826039643830708,7.454400382057507,176.9776611328125,4.154135734555516,0.06426012057073549,61.832279785819125
314,2,28.82992169519097,7.456395204751595,176.9794921875,4.154532763253622,0.47137565166101103,61.83664437518636
315,2,28.83351987593319,7.458031209504403,176.9842529296875,4.154926234891003,0.4268858472872514,61.8405970219205
316,2,28.827558131596653,7.454558096005453,176.990478515625,4.154503308564523,0.7451601869343292,61.847496653281006
317,2,28.671256296694963,7.364247193503926,176.98809814453125,4.154573605647478,0.7451601869343292,62.02801347439271
318,2,28.616154826477768,7.331784641124569,176.98883056640625,4.154874145840848,6.906926632812113,62.091966498770596
319,2,28.595218134518195,7.319786162165213,176.9849853515625,4.154854092467189,2.6061556231126533,62.11609756935497
320,2,28.589659649761785,7.3168748214787644,176.98114013671875,4.154996444274919,0.6776744614327345,62.122372332886755
321,2,28.58887843036082,7.316743093357242,176.97601318359375,4.155066652496096,0.08556272653678768,62.12316458035469
322,2,28.58800834505323,7.316167020990558,176.97894287109375,4.155046673873497,0.11269880542456924,62.12420808781233
323,2,28.594297836718816,7.319870280128945,176.9747314453125,4.155518514880006,0.7882656073821225,62.131506843436235
324,2,28.601772777869503,7.324590683252871,176.9677734375,4.156122583605944,0.9547893353063159,62.140347485429814
325,2,28.59930244017913,7.322694999637357,176.9754638671875,4.155884280370174,0.3362979304791337,62.143461355156475
326,2,28.60129602549526,7.323475289959458,176.9776611328125,4.155977660247207,0.2312117161805735,62.14560220438037
327,2,28.59297794506256,7.318177322814981,176.98919677734375,4.155247394042514,1.065095309798463,62.15546419798961
328,2,28.596512117114514,7.320076539779891,176.9886474609375,4.1554988624409885,0.43331286690025067,62.15947635416461
329,2,28.60038933790297,7.321568768021786,176.99267578125,4.155754876371597,0.4486823075045885,62.16363081997484
330,2,28.59746692767387,7.319445304476373,176.99945068359375,4.155477961726218,0.3901413707546083,62.16724324007442
331,2,28.74913266991289,7.407217251609352,177.00457763671875,4.155101432838196,0.3901413707546083,62.342475691613586
332,2,28.805426159901565,7.439769295145859,177.01025390625,4.154934969378835,7.022983948729654,62.40750332076849
333,2,28.8312436989703,7.454538249152394,177.01080322265625,4.155263454653485,3.2122826293173836,62.43724667844736
334,2,28.834044350976484,7.456022380410424,177.016845703125,4.15487818201331,0.34231566007605546,62.44041626789251
335,2,28.838497305699647,7.457244784507304,177.02691650390625,4.155032099030091,0.4987107141991382,62.44503395969065
336,2,28.530734425036627,7.277383573130344,177.0322265625,4.127828787976124,0.4987107141991382,62.80150001147116
337,2,28.41989796035431,7.213468005022828,177.02398681640625,4.1180229742799,13.818059461785815,62.9294450064877
338,2,28.35461960727965,7.19817512125275,179.00921630859375,4.163040076091687,7.240943481565704,62.996490779465155
339,2,28.33026540051895,7.192213533066706,179.759033203125,4.180018836613587,2.7079111186258986,63.021564030563546
340,2,28.316456616752543,7.187537759624784,180.03533935546875,4.185891761975531,1.5745250564994835,63.036142966271875
341,2,28.3373543676354,7.178349464794726,182.10003662109372,4.231547800600746,2.4654788080329464,63.05897147375366
342,2,28.49688934973736,7.26480947576086,182.853515625,4.248482788680819,2.4654788080329464,63.2404287525014
